===== SNAPSHOT 2026-08-16T12:35:09.049903588Z =====
===== SNAPSHOT 2026-08-16T12:35:12.250345285Z =====
2026-08-16T12:35:12.631792578Z 2026-08-16T12:35:12.629497574Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018002/authentication-data/authentication-subscription |  |
2026-08-16T12:35:24.014252106Z 2026-08-16T12:35:24.013304820Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018061/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:24.014274879Z 2026-08-16T12:35:24.013405158Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018065/am-data |  |
2026-08-16T12:35:24.014880815Z 2026-08-16T12:35:24.014614706Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018055/authentication-data/authentication-status |  |
2026-08-16T12:35:24.016227760Z 2026-08-16T12:35:24.015360224Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018036/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:24.022954584Z 2026-08-16T12:35:24.022749449Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018096/authentication-data/authentication-status |  |
2026-08-16T12:35:24.049657163Z 2026-08-16T12:35:24.049134934Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018060, servingPlmnId: 20893
2026-08-16T12:35:24.053053872Z 2026-08-16T12:35:24.052663961Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018060/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:24.053823645Z 2026-08-16T12:35:24.053196088Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018061/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:24.056240958Z 2026-08-16T12:35:24.055985098Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018036/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:24.068582639Z 2026-08-16T12:35:24.068072763Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018023, servingPlmnId: 20893
2026-08-16T12:35:24.075162376Z 2026-08-16T12:35:24.073913314Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018023/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:24.075179659Z 2026-08-16T12:35:24.074395548Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018061/context-data/sdm-subscriptions |  |
2026-08-16T12:35:24.075184237Z 2026-08-16T12:35:24.074492460Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018036/context-data/sdm-subscriptions |  |
2026-08-16T12:35:24.075190148Z 2026-08-16T12:35:24.074536663Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018066, servingPlmnId: 20893
2026-08-16T12:35:24.079398369Z 2026-08-16T12:35:24.079168568Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018066/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:24.079662304Z 2026-08-16T12:35:24.079461567Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018080/am-data |  |
2026-08-16T12:35:24.083390605Z 2026-08-16T12:35:24.081547759Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018060/context-data/amf-3gpp-access |  |
2026-08-16T12:35:24.111963822Z 2026-08-16T12:35:24.111276453Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018060, servingPlmnId: 20893
2026-08-16T12:35:24.115721087Z 2026-08-16T12:35:24.115010794Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018066/context-data/amf-3gpp-access |  |
2026-08-16T12:35:24.116707757Z 2026-08-16T12:35:24.116467286Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018060/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:24.120085901Z 2026-08-16T12:35:24.117713663Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018023/context-data/amf-3gpp-access |  |
2026-08-16T12:35:24.120095188Z 2026-08-16T12:35:24.117858765Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018036/am-data |  |
2026-08-16T12:35:24.120098645Z 2026-08-16T12:35:24.119541560Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018061/am-data |  |
2026-08-16T12:35:24.122944441Z 2026-08-16T12:35:24.121738169Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018081/authentication-data/authentication-status |  |
2026-08-16T12:35:24.147634036Z 2026-08-16T12:35:24.147064969Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018066, servingPlmnId: 20893
2026-08-16T12:35:24.149681535Z 2026-08-16T12:35:24.149459169Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018066/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:24.157669915Z 2026-08-16T12:35:24.157311954Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018023, servingPlmnId: 20893
2026-08-16T12:35:24.159670025Z 2026-08-16T12:35:24.159496520Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018023/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:24.160937952Z 2026-08-16T12:35:24.160299235Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018066/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:24.161085709Z 2026-08-16T12:35:24.161019636Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018060/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:24.164609988Z 2026-08-16T12:35:24.164437214Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018023/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:24.165499707Z 2026-08-16T12:35:24.165295624Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018066/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:24.166657257Z 2026-08-16T12:35:24.166390867Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018060/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:24.213102404Z 2026-08-16T12:35:24.210186927Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018023/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:24.248229770Z 2026-08-16T12:35:24.247268958Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018048, servingPlmnId: 20893
2026-08-16T12:35:24.248730238Z 2026-08-16T12:35:24.248532758Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018060/context-data/sdm-subscriptions |  |
2026-08-16T12:35:24.250248865Z 2026-08-16T12:35:24.248613700Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018042, servingPlmnId: 20893
2026-08-16T12:35:24.252437499Z 2026-08-16T12:35:24.247424600Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018094, servingPlmnId: 20893
2026-08-16T12:35:24.252451966Z 2026-08-16T12:35:24.251611961Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018048/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:24.252458258Z 2026-08-16T12:35:24.251925730Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018066/context-data/sdm-subscriptions |  |
2026-08-16T12:35:24.252889887Z 2026-08-16T12:35:24.252683360Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018023/context-data/sdm-subscriptions |  |
2026-08-16T12:35:24.253306969Z 2026-08-16T12:35:24.253095273Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018042/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:24.253746754Z 2026-08-16T12:35:24.253237208Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018094/20893/provisioned-data/am-data?supported-features= |  |
===== SNAPSHOT 2026-08-16T12:35:26.688155451Z =====
2026-08-16T12:35:17.932210364Z 2026-08-16T12:35:17.931269240Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018023/authentication-data/authentication-status |  |
2026-08-16T12:35:17.935614207Z 2026-08-16T12:35:17.934564168Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018036/authentication-data/authentication-subscription |  |
2026-08-16T12:35:17.937138905Z 2026-08-16T12:35:17.936787246Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018021/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:17.947530300Z 2026-08-16T12:35:17.946804479Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018082/authentication-data/authentication-subscription |  |
2026-08-16T12:35:17.969413352Z 2026-08-16T12:35:17.969246639Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018059/authentication-data/authentication-subscription |  |
2026-08-16T12:35:17.970833986Z 2026-08-16T12:35:17.969245828Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018021/context-data/sdm-subscriptions |  |
2026-08-16T12:35:17.973687216Z 2026-08-16T12:35:17.972890162Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018061/authentication-data/authentication-subscription |  |
2026-08-16T12:35:17.975211745Z 2026-08-16T12:35:17.974252146Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018028/authentication-data/authentication-status |  |
2026-08-16T12:35:17.987131866Z 2026-08-16T12:35:17.986489040Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018027, servingPlmnId: 20893
2026-08-16T12:35:18.031663353Z 2026-08-16T12:35:18.031043040Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018027/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:18.041586690Z 2026-08-16T12:35:18.041093545Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018061/authentication-data/authentication-subscription |  |
2026-08-16T12:35:18.042749390Z 2026-08-16T12:35:18.042350382Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018021/am-data |  |
2026-08-16T12:35:18.045862818Z 2026-08-16T12:35:18.045605716Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018059/authentication-data/authentication-subscription |  |
2026-08-16T12:35:18.131098791Z 2026-08-16T12:35:18.130426220Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018042/authentication-data/authentication-subscription |  |
2026-08-16T12:35:18.131162671Z 2026-08-16T12:35:18.130501091Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018057/authentication-data/authentication-subscription |  |
2026-08-16T12:35:18.134810481Z 2026-08-16T12:35:18.134446228Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018027/context-data/amf-3gpp-access |  |
2026-08-16T12:35:18.137344323Z 2026-08-16T12:35:18.137094314Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018038/authentication-data/authentication-status |  |
2026-08-16T12:35:18.147942093Z 2026-08-16T12:35:18.147702675Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018027, servingPlmnId: 20893
2026-08-16T12:35:18.153906928Z 2026-08-16T12:35:18.153444041Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018042/authentication-data/authentication-subscription |  |
2026-08-16T12:35:18.157302355Z 2026-08-16T12:35:18.157125504Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018056/authentication-data/authentication-subscription |  |
2026-08-16T12:35:18.158753937Z 2026-08-16T12:35:18.158374485Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018027/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:18.163362318Z 2026-08-16T12:35:18.162893849Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018057/authentication-data/authentication-subscription |  |
2026-08-16T12:35:18.234570139Z 2026-08-16T12:35:18.232052929Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018027/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:18.236019085Z 2026-08-16T12:35:18.235921422Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018067/authentication-data/authentication-subscription |  |
2026-08-16T12:35:18.239749590Z 2026-08-16T12:35:18.237127473Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018037/authentication-data/authentication-status |  |
2026-08-16T12:35:18.244890039Z 2026-08-16T12:35:18.244335980Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018056/authentication-data/authentication-subscription |  |
2026-08-16T12:35:18.259857674Z 2026-08-16T12:35:18.258647405Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018027/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:18.278593645Z 2026-08-16T12:35:18.278044074Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018027/context-data/sdm-subscriptions |  |
2026-08-16T12:35:18.333945021Z 2026-08-16T12:35:18.333629239Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018067/authentication-data/authentication-subscription |  |
2026-08-16T12:35:18.339163436Z 2026-08-16T12:35:18.338924799Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018048/authentication-data/authentication-subscription |  |
2026-08-16T12:35:18.343448962Z 2026-08-16T12:35:18.342858395Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018033/authentication-data/authentication-status |  |
2026-08-16T12:35:18.347034465Z 2026-08-16T12:35:18.346773816Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018063/authentication-data/authentication-subscription |  |
2026-08-16T12:35:18.431720718Z 2026-08-16T12:35:18.430469432Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018063/authentication-data/authentication-subscription |  |
2026-08-16T12:35:18.434480723Z 2026-08-16T12:35:18.433622855Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018065/authentication-data/authentication-subscription |  |
2026-08-16T12:35:18.436795093Z 2026-08-16T12:35:18.435525382Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018048/authentication-data/authentication-subscription |  |
2026-08-16T12:35:18.443174975Z 2026-08-16T12:35:18.442629923Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018027/am-data |  |
2026-08-16T12:35:18.463548106Z 2026-08-16T12:35:18.463300742Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018025, servingPlmnId: 20893
2026-08-16T12:35:18.469458158Z 2026-08-16T12:35:18.468441112Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018019, servingPlmnId: 20893
2026-08-16T12:35:18.536868367Z 2026-08-16T12:35:18.536353531Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018065/authentication-data/authentication-subscription |  |
2026-08-16T12:35:18.538283209Z 2026-08-16T12:35:18.537042593Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018019/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:18.538303568Z 2026-08-16T12:35:18.537125729Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018025/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:18.542838010Z 2026-08-16T12:35:18.542602739Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018032/authentication-data/authentication-status |  |
2026-08-16T12:35:18.611563044Z 2026-08-16T12:35:18.610683274Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018029, servingPlmnId: 20893
2026-08-16T12:35:18.611593831Z 2026-08-16T12:35:18.610842743Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018022, servingPlmnId: 20893
2026-08-16T12:35:18.630792190Z 2026-08-16T12:35:18.630346604Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018062/authentication-data/authentication-subscription |  |
2026-08-16T12:35:18.639514465Z 2026-08-16T12:35:18.636399855Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018022/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:18.639540083Z 2026-08-16T12:35:18.637707788Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018029/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:18.711519780Z 2026-08-16T12:35:18.711033979Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018025/context-data/amf-3gpp-access |  |
2026-08-16T12:35:18.732397207Z 2026-08-16T12:35:18.731970607Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018019/context-data/amf-3gpp-access |  |
2026-08-16T12:35:18.735434792Z 2026-08-16T12:35:18.735318815Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018029/context-data/amf-3gpp-access |  |
2026-08-16T12:35:18.739153505Z 2026-08-16T12:35:18.738930848Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018062/authentication-data/authentication-subscription |  |
